Robot Count: 10,Node Count: 50,Robot Speed: 4
1,10
2,6
3,129
4,104
5,130
6,9
7,53
8,57
9,33
10,6
11,30
12,80
13,78
14,8
15,5
16,31
17,7
18,6
19,5
20,130
21,6
22,27
23,11
24,58
25,32
26,6
27,12
28,6
29,32
30,82
31,9
32,55
33,6
34,105
35,5
36,10
37,30
38,30
39,35
40,31
41,32
42,30
43,7
44,56
45,29
46,79
47,5
48,8
49,130
50,31
51,38
52,9
53,32
54,32
55,6
56,7
57,33
58,6
59,8
60,5
61,57
62,55
63,28
64,55
65,6
66,31
67,104
68,80
69,106
70,34
71,31
72,55
73,105
74,57
75,61
76,129
77,30
78,5
79,5
80,31
81,153
82,34
83,29
84,129
85,5
86,6
87,9
88,111
89,56
90,130
91,6
92,105
93,6
94,10
95,30
96,39
97,9
98,12
99,6
100,30
101,11
102,30
103,36
104,84
105,10
106,30
107,10
108,31
109,32
110,30
111,59
112,54
113,31
114,32
115,7
116,57
117,6
118,81
119,34
120,7
121,105
122,80
123,33
124,56
125,29
126,7
127,53
128,131
129,32
130,81
131,7
132,7
133,6
134,29
135,32
136,9
137,6
138,30
139,32
140,78
141,60
142,30
143,6
144,29
145,33
146,31
147,30
148,30
149,30
150,11
151,5
152,102
153,31
154,5
155,56
156,9
157,53
158,55
159,5
160,52
161,30
162,7
163,230
164,7
165,9
166,6
167,5
168,6
169,31
170,57
171,6
172,9
173,7
174,7
175,81
176,32
177,7
178,31
179,30
180,6
181,11
182,6
183,6
184,6
185,29
186,7
187,7
188,30
189,6
190,8
191,54
192,130
193,30
194,7
195,9
196,6
197,7
198,7
199,79
200,29
201,57
202,78
203,7
204,7
205,57
206,32
207,30
208,7
209,26
210,6
211,5
212,80
213,30
214,6
215,4
216,30
217,30
218,30
219,7
220,55
221,52
222,6
223,80
224,31
225,82
226,7
227,8
228,53
229,55
230,7
231,30
232,8
233,6
234,6
235,6
236,33
237,61
238,31
239,30
240,30
241,6
242,8
243,32
244,56
245,5
246,28
247,31
248,6
249,5
250,9
251,130
252,11
253,9
254,32
255,30
256,53
257,6
258,6
259,80
260,79
261,11
262,31
263,27
264,6
265,77
266,29
267,30
268,30
269,32
270,7
271,79
272,55
273,30
274,31
275,7
276,30
277,33
278,106
279,6
280,53
281,7
282,80
283,9
284,31
285,5
286,36
287,6
288,6
289,55
290,57
291,6
292,37
293,78
294,10
295,32
296,10
297,28
298,30
299,31
300,6
301,27
302,9
303,6
304,7
305,31
306,6
307,31
308,8
309,31
310,59
311,31
312,28
313,9
314,6
315,36
316,6
317,55
318,30
319,32
320,32
321,7
322,33
323,32
324,33
325,7
326,28
327,30
328,9
329,7
330,79
331,30
332,6
333,9
334,6
335,56
336,6
337,4
338,30
339,9
340,30
341,32
342,6
343,6
344,55
345,7
346,31
