Robot Count: 10,Node Count: 50,Robot Speed: 2
1,36
2,81
3,60
4,38
5,14
6,82
7,113
8,40
9,110
10,36
11,14
12,86
13,112
14,212
15,44
16,10
17,44
18,20
19,35
20,20
21,45
22,59
23,43
24,86
25,35
26,19
27,41
28,38
29,39
30,35
31,21
32,23
33,110
34,46
35,14
36,62
37,10
38,58
39,12
40,11
41,33
42,37
43,34
44,14
45,60
46,79
47,59
48,39
49,8
50,33
51,59
52,46
53,35
54,47
55,36
56,58
57,12
58,12
59,14
60,13
61,60
62,47
63,104
64,34
65,36
66,31
67,35
68,37
69,37
70,61
71,12
72,35
73,11
74,38
75,111
76,12
77,59
78,32
79,19
80,89
81,98
82,11
83,13
84,12
85,62
86,11
87,86
88,37
89,13
90,109
91,57
92,42
93,39
94,36
95,16
96,82
97,37
98,17
99,20
100,16
101,12
102,85
103,12
104,157
105,13
106,54
107,133
108,49
109,26
110,187
111,13
112,12
113,57
114,37
115,60
116,132
117,85
118,7
119,61
120,135
121,63
122,88
123,135
124,61
125,10
126,112
127,37
128,176
129,20
130,11
131,46
132,208
133,67
134,36
135,40
136,11
137,15
138,9
139,60
140,34
141,19
142,46
143,13
144,18
145,60
146,14
147,12
148,12
149,11
150,37
151,16
152,10
153,93
154,6
155,36
156,11
157,19
158,84
159,13
160,56
161,9
162,133
163,30
164,61
165,185
166,32
167,111
168,12
169,62
170,11
171,12
172,116
173,61
174,98
175,36
176,34
177,36
178,58
179,235
180,12
181,82
182,35
183,36
184,11
185,12
186,41
187,35
188,14
189,11
190,19
191,21
192,68
193,12
194,89
195,36
196,15
197,59
198,86
199,17
200,13
201,161
202,110
203,17
204,36
205,35
206,59
207,84
208,35
209,85
210,13
211,84
212,36
213,36
214,36
215,86
216,12
217,63
218,12
219,12
220,12
221,23
222,36
223,83
224,19
225,12
226,20
227,86
228,35
229,36
230,84
231,34
232,36
233,12
234,59
235,9
236,36
237,34
238,11
239,51
240,11
241,87
242,18
243,13
244,35
245,36
246,31
247,28
248,6
249,38
250,17
251,37
252,39
253,21
254,35
255,17
256,130
257,12
258,10
259,12
260,12
261,12
262,110
263,12
264,39
265,9
266,10
267,12
268,63
269,12
270,37
271,48
272,13
273,38
274,36
275,20
276,14
277,13
278,10
279,41
280,14
281,36
282,11
283,36
284,85
285,13
286,36
287,117
288,36
289,38
290,33
291,42
292,36
293,19
294,40
295,36
296,31
297,13
298,131
299,17
300,36
301,59
302,57
303,61
304,32
305,33
306,59
307,83
308,152
309,62
310,127
311,45
312,12
313,85
314,24
315,141
316,136
317,12
318,32
319,61
320,66
321,34
322,15
323,57
324,43
325,47
326,84
327,53
328,61
329,16
330,14
331,40
332,14
333,49
334,60
335,112
336,36
337,15
338,106
339,31
340,11
341,11
342,31
343,42
344,36
345,80
346,12
347,38
348,12
349,29
350,12
351,40
352,111
353,35
354,60
355,134
356,30
357,42
358,29
359,10
360,37
361,36
362,13
363,65
364,61
365,32
366,11
367,91
368,59
369,58
370,30
371,9
372,61
373,86
374,111
375,61
376,79
377,61
378,16
379,51
380,54
381,181
382,12
383,12
384,35
385,35
386,12
387,35
388,40
389,13
390,32
391,104
392,61
393,36
394,53
395,41
396,17
397,116
398,110
399,56
400,34
401,13
402,88
403,16
404,13
405,113
406,13
407,8
408,10
409,18
410,37
411,187
412,19
413,37
414,111
415,41
416,34
417,94
418,11
419,13
420,87
421,36
422,87
423,111
424,33
425,39
426,62
427,54
428,36
429,205
430,107
431,85
432,58
433,16
434,12
435,8
436,43
437,21
438,89
439,53
440,38
441,18
442,35
443,109
444,55
445,12
446,35
447,37
448,13
449,86
450,40
451,22
452,67
453,62
454,36
455,81
456,12
457,28
458,36
459,13
460,22
461,61
462,36
463,17
464,118
465,36
466,112
467,91
468,17
469,233
470,111
471,24
472,107
473,61
474,11
475,40
476,12
477,35
478,60
479,11
480,135
481,93
482,71
483,59
484,46
485,13
486,55
487,84
488,34
489,28
490,59
491,11
492,37
493,45
494,85
495,12
496,32
497,110
498,13
499,62
500,36
501,61
502,15
503,12
504,65
505,40
506,39
507,34
508,12
509,36
510,10
511,37
512,80
513,62
514,55
515,56
516,23
517,29
518,82
519,36
520,41
521,85
522,135
523,14
524,14
525,32
526,12
527,15
528,87
529,21
530,137
531,21
532,12
533,60
534,42
535,84
536,36
537,37
538,42
539,12
540,35
541,37
542,35
543,34
544,11
545,37
546,62
547,35
548,12
549,79
550,61
551,12
552,13
553,12
554,12
555,38
556,86
557,33
558,36
559,37
560,63
561,136
562,11
563,35
564,60
565,62
566,10
567,70
568,13
569,36
570,12
571,34
572,66
573,34
574,12
575,36
576,206
577,60
578,12
579,61
580,112
581,8
582,12
583,60
584,11
585,12
586,20
587,10
588,84
589,12
590,37
591,110
592,185
593,86
